dataset,n_samples,n_features,n_classes,train_per_class,train_rows,test_rows,seed,schedule,schedule_family,learning_rate,eta0,accuracy,macro_f1,log_loss,fit_seconds,n_iter,convergence_warning_count,status
breast_cancer,569,30,2,8,16,553,203,invscaling_001,invscaling,invscaling,0.001,0.945750452079566,0.9409944515578318,0.5816956530374089,0.0008800340001471341,47,0,PASS
breast_cancer,569,30,2,8,16,553,203,invscaling_003,invscaling,invscaling,0.003,0.9511754068716094,0.9468354430379746,0.4112429289630073,0.0009074560002773069,77,0,PASS
breast_cancer,569,30,2,8,16,553,203,adaptive_0003,adaptive,adaptive,0.0003,0.9602169981916817,0.9566317800718644,0.2764439229947209,0.0009957520014722832,139,0,PASS
breast_cancer,569,30,2,8,16,553,203,adaptive_001,adaptive,adaptive,0.001,0.9656419529837251,0.9625029888404726,0.20565827130129197,0.0008851559978211299,113,0,PASS
breast_cancer,569,30,2,8,16,553,203,adaptive_003,adaptive,adaptive,0.003,0.9529837251356239,0.948510242085661,0.1824725431754764,0.0008968940019258298,108,0,PASS
breast_cancer,569,30,2,8,16,553,247,constant_0003,constant,constant,0.0003,0.9240506329113924,0.9184434518793191,0.27357927277003463,0.0008589979988755658,130,0,PASS
breast_cancer,569,30,2,8,16,553,247,constant_001,constant,constant,0.001,0.9276672694394213,0.9223270970279229,0.2216450988756273,0.000871226002345793,88,0,PASS
breast_cancer,569,30,2,8,16,553,247,constant_003,constant,constant,0.003,0.9276672694394213,0.922637866875577,0.2025516864963775,0.0008022799956961535,63,0,PASS
breast_cancer,569,30,2,8,16,553,247,invscaling_0003,invscaling,invscaling,0.0003,0.9222423146473779,0.9164162211372512,0.6695099057781488,0.0008435909985564649,15,0,PASS
breast_cancer,569,30,2,8,16,553,247,invscaling_001,invscaling,invscaling,0.001,0.9222423146473779,0.9164162211372512,0.5628883103093473,0.0008071970005403273,58,0,PASS
breast_cancer,569,30,2,8,16,553,247,invscaling_003,invscaling,invscaling,0.003,0.9222423146473779,0.9164162211372512,0.39295312434547575,0.000858876999700442,88,0,PASS
breast_cancer,569,30,2,8,16,553,247,adaptive_0003,adaptive,adaptive,0.0003,0.9240506329113924,0.9184434518793191,0.27274505431265605,0.000919723002880346,150,0,PASS
breast_cancer,569,30,2,8,16,553,247,adaptive_001,adaptive,adaptive,0.001,0.9276672694394213,0.9223270970279229,0.22106537860298958,0.0008619660002295859,113,0,PASS
breast_cancer,569,30,2,8,16,553,247,adaptive_003,adaptive,adaptive,0.003,0.9276672694394213,0.922637866875577,0.20236864937288196,0.0008914909994928166,88,0,PASS
breast_cancer,569,30,2,8,16,553,314,constant_0003,constant,constant,0.0003,0.9204339963833634,0.9124496257915947,0.3085880071085833,0.0008586670010117814,122,0,PASS
breast_cancer,569,30,2,8,16,553,314,constant_001,constant,constant,0.001,0.9258589511754068,0.9183205144370192,0.22940804002293555,0.0008520219998899847,90,0,PASS
breast_cancer,569,30,2,8,16,553,314,constant_003,constant,constant,0.003,0.9403254972875226,0.9340974832887339,0.1881634514746828,0.0008530269988114014,65,0,PASS
breast_cancer,569,30,2,8,16,553,314,invscaling_0003,invscaling,invscaling,0.0003,0.9168173598553345,0.9086882233006921,0.676888061154489,0.0007963489988469519,11,0,PASS
breast_cancer,569,30,2,8,16,553,314,invscaling_001,invscaling,invscaling,0.001,0.9168173598553345,0.9086882233006921,0.5999229653962995,0.0007965190015966073,41,0,PASS
breast_cancer,569,30,2,8,16,553,314,invscaling_003,invscaling,invscaling,0.003,0.9204339963833634,0.9124496257915947,0.44712002004348483,0.0008789149942458607,70,0,PASS
breast_cancer,569,30,2,8,16,553,314,adaptive_0003,adaptive,adaptive,0.0003,0.9204339963833634,0.9124496257915947,0.30747863757243754,0.0008799909992376342,142,0,PASS
breast_cancer,569,30,2,8,16,553,314,adaptive_001,adaptive,adaptive,0.001,0.9258589511754068,0.9183205144370192,0.22848886021372783,0.0008827769997878931,115,0,PASS
breast_cancer,569,30,2,8,16,553,314,adaptive_003,adaptive,adaptive,0.003,0.9403254972875226,0.9340974832887339,0.18725888742211091,0.0008513590000802651,91,0,PASS
breast_cancer,569,30,2,8,16,553,415,constant_0003,constant,constant,0.0003,0.9385171790235082,0.9338423645320197,0.28313227351706394,0.0010660860061761923,130,0,PASS
breast_cancer,569,30,2,8,16,553,415,constant_001,constant,constant,0.001,0.9403254972875226,0.93598481792383,0.21498424665719448,0.00086886699864408,88,0,PASS
breast_cancer,569,30,2,8,16,553,415,constant_003,constant,constant,0.003,0.9385171790235082,0.9339780324737345,0.17559189491425195,0.0008426060012425296,61,0,PASS
breast_cancer,569,30,2,8,16,553,415,invscaling_0003,invscaling,invscaling,0.0003,0.9312839059674503,0.9259047699641759,0.6712804246196077,0.0007905560050858185,16,0,PASS
breast_cancer,569,30,2,8,16,553,415,invscaling_001,invscaling,invscaling,0.001,0.9312839059674503,0.9259047699641759,0.5687679637683026,0.0008603169990237802,64,0,PASS
breast_cancer,569,30,2,8,16,553,415,invscaling_003,invscaling,invscaling,0.003,0.9349005424954792,0.9298045189134299,0.40916077376676796,0.0008386120025534183,91,0,PASS
breast_cancer,569,30,2,8,16,553,415,adaptive_0003,adaptive,adaptive,0.0003,0.9385171790235082,0.9338423645320197,0.2821624776524275,0.0009371370033477433,150,0,PASS
breast_cancer,569,30,2,8,16,553,415,adaptive_001,adaptive,adaptive,0.001,0.9403254972875226,0.93598481792383,0.2140496284317483,0.0008724299987079576,113,0,PASS
breast_cancer,569,30,2,8,16,553,415,adaptive_003,adaptive,adaptive,0.003,0.9385171790235082,0.9339780324737345,0.17474596805840287,0.0008485069993184879,86,0,PASS
breast_cancer,569,30,2,8,16,553,509,constant_0003,constant,constant,0.0003,0.9385171790235082,0.9313214108296075,0.279324256577743,0.0009134319989243522,135,0,PASS
breast_cancer,569,30,2,8,16,553,509,constant_001,constant,constant,0.001,0.9403254972875226,0.9334281805745555,0.19820193147478132,0.0008512020067428239,95,0,PASS
breast_cancer,569,30,2,8,16,553,509,constant_003,constant,constant,0.003,0.9403254972875226,0.933768368943103,0.15894275517674167,0.0008131600043270737,67,0,PASS
breast_cancer,569,30,2,8,16,553,509,invscaling_0003,invscaling,invscaling,0.0003,0.9367088607594937,0.9292086215157511,0.6776663554547154,0.0008178619973477907,12,0,PASS
breast_cancer,569,30,2,8,16,553,509,invscaling_001,invscaling,invscaling,0.001,0.9385171790235082,0.9313214108296075,0.5972343907175809,0.0008284130017273128,50,0,PASS
breast_cancer,569,30,2,8,16,553,509,invscaling_003,invscaling,invscaling,0.003,0.9385171790235082,0.9313214108296075,0.43231757840245405,0.0008900239990907721,86,0,PASS
breast_cancer,569,30,2,8,16,553,509,adaptive_0003,adaptive,adaptive,0.0003,0.9385171790235082,0.9313214108296075,0.2782290343894399,0.0009114169952226803,155,0,PASS
breast_cancer,569,30,2,8,16,553,509,adaptive_001,adaptive,adaptive,0.001,0.9403254972875226,0.9334281805745555,0.19728518549155374,0.0009357010058010928,120,0,PASS
breast_cancer,569,30,2,8,16,553,509,adaptive_003,adaptive,adaptive,0.003,0.9403254972875226,0.933768368943103,0.1582896008845502,0.000847009003337007,92,0,PASS
breast_cancer,569,30,2,16,32,537,14,constant_0003,constant,constant,0.0003,0.9050279329608939,0.8960270306182494,0.2631442255529086,0.0009515749989077449,105,0,PASS
breast_cancer,569,30,2,16,32,537,14,constant_001,constant,constant,0.001,0.9050279329608939,0.8957753768519118,0.23806225062269948,0.0009158660031971522,67,0,PASS
breast_cancer,569,30,2,16,32,537,14,constant_003,constant,constant,0.003,0.9087523277467412,0.8998626169753662,0.23351784956641994,0.0008520580013282597,44,0,PASS
breast_cancer,569,30,2,16,32,537,14,invscaling_0003,invscaling,invscaling,0.0003,0.8994413407821229,0.8900424692856059,0.6510906315451975,0.000787876000686083,26,0,PASS
breast_cancer,569,30,2,16,32,537,14,invscaling_001,invscaling,invscaling,0.001,0.8994413407821229,0.8900424692856059,0.5072080603923856,0.0009684109973022714,82,0,PASS
breast_cancer,569,30,2,16,32,537,14,invscaling_003,invscaling,invscaling,0.003,0.9013035381750466,0.8922066559861835,0.3598442037683692,0.000916457996936515,89,0,PASS
breast_cancer,569,30,2,16,32,537,14,adaptive_0003,adaptive,adaptive,0.0003,0.9050279329608939,0.8960270306182494,0.26254865995226634,0.0010106240006280132,125,0,PASS
breast_cancer,569,30,2,16,32,537,14,adaptive_001,adaptive,adaptive,0.001,0.9050279329608939,0.8957753768519118,0.23774444378833684,0.0009515970014035702,92,0,PASS
breast_cancer,569,30,2,16,32,537,14,adaptive_003,adaptive,adaptive,0.003,0.9087523277467412,0.8998626169753662,0.23363404862400355,0.0009161779962596484,69,0,PASS
breast_cancer,569,30,2,16,32,537,52,constant_0003,constant,constant,0.0003,0.9441340782122905,0.937496120181265,0.23846361233078114,0.0009427289987797849,102,0,PASS
breast_cancer,569,30,2,16,32,537,52,constant_001,constant,constant,0.001,0.9478584729981379,0.9418201516793067,0.1825850787346744,0.0010507219994906336,68,0,PASS
breast_cancer,569,30,2,16,32,537,52,constant_003,constant,constant,0.003,0.9478584729981379,0.9418201516793067,0.14970465270084354,0.0009059590011020191,50,0,PASS
breast_cancer,569,30,2,16,32,537,52,invscaling_0003,invscaling,invscaling,0.0003,0.9292364990689013,0.9208284188962692,0.6614830687876587,0.000804802002676297,19,0,PASS
breast_cancer,569,30,2,16,32,537,52,invscaling_001,invscaling,invscaling,0.001,0.9292364990689013,0.9208284188962692,0.5386406704807003,0.0009078470029635355,64,0,PASS
breast_cancer,569,30,2,16,32,537,52,invscaling_003,invscaling,invscaling,0.003,0.931098696461825,0.9230161220955237,0.37778586172644946,0.0009487770003033802,78,0,PASS
breast_cancer,569,30,2,16,32,537,52,adaptive_0003,adaptive,adaptive,0.0003,0.9441340782122905,0.937496120181265,0.23739713643787472,0.0009730129968374968,122,0,PASS
breast_cancer,569,30,2,16,32,537,52,adaptive_001,adaptive,adaptive,0.001,0.9478584729981379,0.9418201516793067,0.1816205491028751,0.0009268490030081011,93,0,PASS
breast_cancer,569,30,2,16,32,537,52,adaptive_003,adaptive,adaptive,0.003,0.9478584729981379,0.9418201516793067,0.14883978868423497,0.0009488199939369224,76,0,PASS
breast_cancer,569,30,2,16,32,537,88,constant_0003,constant,constant,0.0003,0.9292364990689013,0.9235042735042736,0.24105917022679543,0.001282422999793198,107,0,PASS
breast_cancer,569,30,2,16,32,537,88,constant_001,constant,constant,0.001,0.9385474860335196,0.9333468738363631,0.18855638397356872,0.001103747999877669,74,0,PASS
breast_cancer,569,30,2,16,32,537,88,constant_003,constant,constant,0.003,0.9404096834264432,0.9352934088444391,0.1538531683327148,0.0008742860009078868,54,0,PASS
breast_cancer,569,30,2,16,32,537,88,invscaling_0003,invscaling,invscaling,0.0003,0.9087523277467412,0.9012515715009476,0.6584786557407223,0.0008232830004999414,20,0,PASS
breast_cancer,569,30,2,16,32,537,88,invscaling_001,invscaling,invscaling,0.001,0.9180633147113594,0.9112289982266839,0.5280042777206636,0.0008947529931901954,68,0,PASS
breast_cancer,569,30,2,16,32,537,88,invscaling_003,invscaling,invscaling,0.003,0.9180633147113594,0.9112289982266839,0.3709496293429799,0.0009400250055477954,82,0,PASS
breast_cancer,569,30,2,16,32,537,88,adaptive_0003,adaptive,adaptive,0.0003,0.9292364990689013,0.9235042735042736,0.2401667077400148,0.0010117900019395165,127,0,PASS
breast_cancer,569,30,2,16,32,537,88,adaptive_001,adaptive,adaptive,0.001,0.9385474860335196,0.9333468738363631,0.18769838530601454,0.0009614619993953966,99,0,PASS
breast_cancer,569,30,2,16,32,537,88,adaptive_003,adaptive,adaptive,0.003,0.9404096834264432,0.9352934088444391,0.1529733549219736,0.000920103004318662,79,0,PASS
breast_cancer,569,30,2,16,32,537,121,constant_0003,constant,constant,0.0003,0.925512104283054,0.9196540786402538,0.29681299394000554,0.0009015760006150231,82,0,PASS
breast_cancer,569,30,2,16,32,537,121,constant_001,constant,constant,0.001,0.931098696461825,0.925599038393128,0.2318997619269091,0.0009582269995007664,55,0,PASS
breast_cancer,569,30,2,16,32,537,121,constant_003,constant,constant,0.003,0.9478584729981379,0.9435093625078897,0.1786133206607113,0.0008715180010767654,52,0,PASS
breast_cancer,569,30,2,16,32,537,121,invscaling_0003,invscaling,invscaling,0.0003,0.9162011173184358,0.909708444025961,0.6660752685847331,0.0008821809969958849,17,0,PASS
breast_cancer,569,30,2,16,32,537,121,invscaling_001,invscaling,invscaling,0.001,0.9162011173184358,0.909708444025961,0.5608094895744368,0.0009114409986068495,55,0,PASS
breast_cancer,569,30,2,16,32,537,121,invscaling_003,invscaling,invscaling,0.003,0.9217877094972067,0.9156367825722664,0.4196101914224484,0.0009454809987801127,65,0,PASS
breast_cancer,569,30,2,16,32,537,121,adaptive_0003,adaptive,adaptive,0.0003,0.925512104283054,0.9196540786402538,0.29537961468422425,0.0010204849968431517,102,0,PASS
breast_cancer,569,30,2,16,32,537,121,adaptive_001,adaptive,adaptive,0.001,0.931098696461825,0.925599038393128,0.23017442754691927,0.0010120610022568144,81,0,PASS
breast_cancer,569,30,2,16,32,537,121,adaptive_003,adaptive,adaptive,0.003,0.9497206703910615,0.9455876006229711,0.17769348311328764,0.0009185189992422238,78,0,PASS
breast_cancer,569,30,2,16,32,537,169,constant_0003,constant,constant,0.0003,0.9459962756052142,0.9412926695945564,0.22705900137490515,0.0010732189984992146,109,0,PASS
breast_cancer,569,30,2,16,32,537,169,constant_001,constant,constant,0.001,0.9646182495344506,0.9616239576633605,0.16647519575821335,0.0009428460034541786,78,0,PASS
breast_cancer,569,30,2,16,32,537,169,constant_003,constant,constant,0.003,0.9664804469273743,0.9636845901836435,0.13294403830460222,0.0009732350008562207,56,0,PASS
breast_cancer,569,30,2,16,32,537,169,invscaling_0003,invscaling,invscaling,0.0003,0.9348230912476723,0.9293072904325063,0.660359324249968,0.000834853999549523,20,0,PASS
breast_cancer,569,30,2,16,32,537,169,invscaling_001,invscaling,invscaling,0.001,0.9385474860335196,0.9331951067800124,0.5328733705013613,0.0009299379962612875,68,0,PASS
breast_cancer,569,30,2,16,32,537,169,invscaling_003,invscaling,invscaling,0.003,0.9404096834264432,0.9352934088444391,0.3694149998532254,0.0009439150016987696,83,0,PASS
breast_cancer,569,30,2,16,32,537,169,adaptive_0003,adaptive,adaptive,0.0003,0.9478584729981379,0.9433817327388843,0.22606850810998014,0.0009892480011330917,129,0,PASS
breast_cancer,569,30,2,16,32,537,169,adaptive_001,adaptive,adaptive,0.001,0.9646182495344506,0.9616239576633605,0.16562126726065624,0.0009869099958450533,103,0,PASS
breast_cancer,569,30,2,16,32,537,169,adaptive_003,adaptive,adaptive,0.003,0.9664804469273743,0.9636845901836435,0.13219277244368838,0.0009093769986066036,81,0,PASS
breast_cancer,569,30,2,16,32,537,203,constant_0003,constant,constant,0.0003,0.9348230912476723,0.9267779574186259,0.24106227583832723,0.001323496995610185,98,0,PASS
breast_cancer,569,30,2,16,32,537,203,constant_001,constant,constant,0.001,0.9329608938547486,0.9243685643641826,0.19268301375126962,0.0009677410052972846,68,0,PASS
breast_cancer,569,30,2,16,32,537,203,constant_003,constant,constant,0.003,0.9348230912476723,0.9269793661832295,0.1668812464417729,0.0008735390001675114,52,0,PASS
breast_cancer,569,30,2,16,32,537,203,invscaling_0003,invscaling,invscaling,0.0003,0.9199255121042831,0.9100414905428833,0.6543583995815108,0.0008122860017465428,23,0,PASS
breast_cancer,569,30,2,16,32,537,203,invscaling_001,invscaling,invscaling,0.001,0.9199255121042831,0.9100414905428833,0.5218676151220486,0.0009113490013987757,68,0,PASS
breast_cancer,569,30,2,16,32,537,203,invscaling_003,invscaling,invscaling,0.003,0.9217877094972067,0.9120111731843575,0.36613873447789463,0.0009181799978250638,77,0,PASS
breast_cancer,569,30,2,16,32,537,203,adaptive_0003,adaptive,adaptive,0.0003,0.9348230912476723,0.9267779574186259,0.24009446542372,0.0009837639954639599,118,0,PASS
breast_cancer,569,30,2,16,32,537,203,adaptive_001,adaptive,adaptive,0.001,0.9329608938547486,0.9243685643641826,0.19193660014264463,0.0009318619995610788,93,0,PASS
breast_cancer,569,30,2,16,32,537,203,adaptive_003,adaptive,adaptive,0.003,0.9348230912476723,0.9269793661832295,0.1662384997540724,0.0009067999999388121,78,0,PASS
breast_cancer,569,30,2,16,32,537,247,constant_0003,constant,constant,0.0003,0.957169459962756,0.952644231690905,0.24358742194848798,0.0009936650021700189,107,0,PASS
breast_cancer,569,30,2,16,32,537,247,constant_001,constant,constant,0.001,0.9683426443202979,0.9652584589506372,0.17639580004167782,0.0008938989994931035,74,0,PASS
breast_cancer,569,30,2,16,32,537,247,constant_003,constant,constant,0.003,0.9757914338919925,0.9736829208527322,0.13684434476185747,0.0008849810037645511,55,0,PASS
breast_cancer,569,30,2,16,32,537,247,invscaling_0003,invscaling,invscaling,0.0003,0.9422718808193669,0.9363337705996413,0.6660913541726374,0.0008145620013237931,18,0,PASS
breast_cancer,569,30,2,16,32,537,247,invscaling_001,invscaling,invscaling,0.001,0.9459962756052142,0.9404412692706321,0.5572842635319795,0.0008929469986469485,60,0,PASS
breast_cancer,569,30,2,16,32,537,247,invscaling_003,invscaling,invscaling,0.003,0.9497206703910615,0.944548767941623,0.3990946211936967,0.0009075199996004812,78,0,PASS
breast_cancer,569,30,2,16,32,537,247,adaptive_0003,adaptive,adaptive,0.0003,0.957169459962756,0.952644231690905,0.24244472962598315,0.0011699539973051287,127,0,PASS
breast_cancer,569,30,2,16,32,537,247,adaptive_001,adaptive,adaptive,0.001,0.9683426443202979,0.9652584589506372,0.17534594511360624,0.0009763449997990392,99,0,PASS
breast_cancer,569,30,2,16,32,537,247,adaptive_003,adaptive,adaptive,0.003,0.9757914338919925,0.9736829208527322,0.13604080733684704,0.0009067529972526245,80,0,PASS
breast_cancer,569,30,2,16,32,537,314,constant_0003,constant,constant,0.0003,0.9534450651769087,0.9501531606794764,0.25760766195373913,0.0010725729953264818,108,0,PASS
breast_cancer,569,30,2,16,32,537,314,constant_001,constant,constant,0.001,0.9497206703910615,0.9465905867704968,0.20435932273591567,0.0009794290017453022,74,0,PASS
breast_cancer,569,30,2,16,32,537,314,constant_003,constant,constant,0.003,0.9441340782122905,0.9410408432147563,0.18010499132974536,0.0009207449984387495,53,0,PASS
breast_cancer,569,30,2,16,32,537,314,invscaling_0003,invscaling,invscaling,0.0003,0.9441340782122905,0.9397405589801904,0.664797203288993,0.0008346840040758252,19,0,PASS
breast_cancer,569,30,2,16,32,537,314,invscaling_001,invscaling,invscaling,0.001,0.9478584729981379,0.9439974970948422,0.5512576431263131,0.0008966669993242249,65,0,PASS
breast_cancer,569,30,2,16,32,537,314,invscaling_003,invscaling,invscaling,0.003,0.9478584729981379,0.9442284866468843,0.3957280215858922,0.000949161003518384,82,0,PASS
breast_cancer,569,30,2,16,32,537,314,adaptive_0003,adaptive,adaptive,0.0003,0.9553072625698324,0.952097766941215,0.25664707284591454,0.0009935500056599267,128,0,PASS
breast_cancer,569,30,2,16,32,537,314,adaptive_001,adaptive,adaptive,0.001,0.9497206703910615,0.9465905867704968,0.2036035169812614,0.0009726340067572892,99,0,PASS
breast_cancer,569,30,2,16,32,537,314,adaptive_003,adaptive,adaptive,0.003,0.9441340782122905,0.9410408432147563,0.17971219704708344,0.0009384619988850318,78,0,PASS
breast_cancer,569,30,2,16,32,537,415,constant_0003,constant,constant,0.0003,0.9292364990689013,0.9226224783861672,0.27410259250233804,0.0009476280029048212,92,0,PASS
breast_cancer,569,30,2,16,32,537,415,constant_001,constant,constant,0.001,0.9348230912476723,0.928646001404681,0.20263094915892782,0.0008858599976520054,66,0,PASS
breast_cancer,569,30,2,16,32,537,415,constant_003,constant,constant,0.003,0.9422718808193669,0.9364921316165951,0.15890819125477124,0.001028512000630144,53,0,PASS
breast_cancer,569,30,2,16,32,537,415,invscaling_0003,invscaling,invscaling,0.0003,0.9217877094972067,0.9146793572012226,0.6668368515691863,0.0008218700022553094,16,0,PASS
breast_cancer,569,30,2,16,32,537,415,invscaling_001,invscaling,invscaling,0.001,0.9217877094972067,0.9146793572012226,0.5629757109413197,0.0008916900042095222,53,0,PASS
breast_cancer,569,30,2,16,32,537,415,invscaling_003,invscaling,invscaling,0.003,0.925512104283054,0.9187422449535454,0.4145511140429941,0.0009108300000661984,66,0,PASS
breast_cancer,569,30,2,16,32,537,415,adaptive_0003,adaptive,adaptive,0.0003,0.9292364990689013,0.9226224783861672,0.2727619646008073,0.0009964299970306456,112,0,PASS
breast_cancer,569,30,2,16,32,537,415,adaptive_001,adaptive,adaptive,0.001,0.9348230912476723,0.928646001404681,0.20142736166799996,0.0009648449995438568,91,0,PASS
breast_cancer,569,30,2,16,32,537,415,adaptive_003,adaptive,adaptive,0.003,0.9422718808193669,0.9364921316165951,0.15797316532064593,0.0009159239998552948,79,0,PASS
breast_cancer,569,30,2,16,32,537,509,constant_0003,constant,constant,0.0003,0.9366852886405959,0.930084551052293,0.19419418590182985,0.0010368000002927147,111,0,PASS
breast_cancer,569,30,2,16,32,537,509,constant_001,constant,constant,0.001,0.9404096834264432,0.934029484029484,0.1492563671143167,0.0009085540004889481,76,0,PASS
breast_cancer,569,30,2,16,32,537,509,constant_003,constant,constant,0.003,0.9422718808193669,0.9358420466414099,0.13027764959419874,0.000950884998019319,52,0,PASS
breast_cancer,569,30,2,16,32,537,509,invscaling_0003,invscaling,invscaling,0.0003,0.925512104283054,0.9179526355996944,0.6505999333019512,0.0008367230038857087,22,0,PASS
breast_cancer,569,30,2,16,32,537,509,invscaling_001,invscaling,invscaling,0.001,0.9273743016759777,0.9199037759156777,0.49826219106369446,0.0009286749991588295,72,0,PASS
breast_cancer,569,30,2,16,32,537,509,invscaling_003,invscaling,invscaling,0.003,0.9329608938547486,0.9259718775847807,0.326152472080824,0.0009248289934475906,84,0,PASS
breast_cancer,569,30,2,16,32,537,509,adaptive_0003,adaptive,adaptive,0.0003,0.9366852886405959,0.930084551052293,0.19338210691519034,0.0010140419981325977,131,0,PASS
breast_cancer,569,30,2,16,32,537,509,adaptive_001,adaptive,adaptive,0.001,0.9404096834264432,0.934029484029484,0.1486494030139425,0.0009998169989557937,101,0,PASS
breast_cancer,569,30,2,16,32,537,509,adaptive_003,adaptive,adaptive,0.003,0.9422718808193669,0.9358420466414099,0.1299142981890041,0.0009237030026270077,77,0,PASS
breast_cancer,569,30,2,32,64,505,14,constant_0003,constant,constant,0.0003,0.9524752475247524,0.9466398985629755,0.19647319306705027,0.0011078660027123988,94,0,PASS
breast_cancer,569,30,2,32,64,505,14,constant_001,constant,constant,0.001,0.9524752475247524,0.9467954345917471,0.1565128873837352,0.0010249330007354729,64,0,PASS
breast_cancer,569,30,2,32,64,505,14,constant_003,constant,constant,0.003,0.9524752475247524,0.9470982610517494,0.13587414915227367,0.0009551320035825484,45,0,PASS
breast_cancer,569,30,2,32,64,505,14,invscaling_0003,invscaling,invscaling,0.0003,0.9425742574257425,0.9358038653568814,0.6488260723224736,0.0009416579996468499,26,0,PASS
breast_cancer,569,30,2,32,64,505,14,invscaling_001,invscaling,invscaling,0.001,0.9425742574257425,0.9358038653568814,0.5025607722603229,0.0012079000007361174,75,0,PASS
breast_cancer,569,30,2,32,64,505,14,invscaling_003,invscaling,invscaling,0.003,0.9504950495049505,0.9446585046180012,0.3414676110119373,0.00112887399882311,82,0,PASS
breast_cancer,569,30,2,32,64,505,14,adaptive_0003,adaptive,adaptive,0.0003,0.9524752475247524,0.9466398985629755,0.1956286332392596,0.0012192710055387579,114,0,PASS
breast_cancer,569,30,2,32,64,505,14,adaptive_001,adaptive,adaptive,0.001,0.9524752475247524,0.9467954345917471,0.15582888505987988,0.0011305410007480532,89,0,PASS
breast_cancer,569,30,2,32,64,505,14,adaptive_003,adaptive,adaptive,0.003,0.9524752475247524,0.9470982610517494,0.1353119554432668,0.0010320600049453788,70,0,PASS
breast_cancer,569,30,2,32,64,505,52,constant_0003,constant,constant,0.0003,0.9425742574257425,0.9348384197482524,0.20988563618595962,0.0011161069996887818,86,0,PASS
breast_cancer,569,30,2,32,64,505,52,constant_001,constant,constant,0.001,0.9445544554455445,0.9371823577495824,0.16836221201376125,0.0010281169961672276,57,0,PASS
breast_cancer,569,30,2,32,64,505,52,constant_003,constant,constant,0.003,0.9524752475247524,0.9466398985629755,0.1420583576039212,0.0009229919960489497,42,0,PASS
breast_cancer,569,30,2,32,64,505,52,invscaling_0003,invscaling,invscaling,0.0003,0.9326732673267327,0.9232440454903084,0.6449873007686819,0.0009030950022861362,28,0,PASS
breast_cancer,569,30,2,32,64,505,52,invscaling_001,invscaling,invscaling,0.001,0.9346534653465347,0.9256189494262416,0.4986606342867164,0.0010764359976747073,75,0,PASS
breast_cancer,569,30,2,32,64,505,52,invscaling_003,invscaling,invscaling,0.003,0.9386138613861386,0.9301268918852572,0.34522630772121454,0.0010991540038958192,78,0,PASS
breast_cancer,569,30,2,32,64,505,52,adaptive_0003,adaptive,adaptive,0.0003,0.9425742574257425,0.9348384197482524,0.2089318643329994,0.0012338209999143146,106,0,PASS
breast_cancer,569,30,2,32,64,505,52,adaptive_001,adaptive,adaptive,0.001,0.9445544554455445,0.9371823577495824,0.16749020584290428,0.0012195119998068549,82,0,PASS
breast_cancer,569,30,2,32,64,505,52,adaptive_003,adaptive,adaptive,0.003,0.9524752475247524,0.9466398985629755,0.1412659750143606,0.00106610800139606,67,0,PASS
breast_cancer,569,30,2,32,64,505,88,constant_0003,constant,constant,0.0003,0.9227722772277228,0.9118164600319691,0.20995711922349086,0.0010971329975291155,85,0,PASS
breast_cancer,569,30,2,32,64,505,88,constant_001,constant,constant,0.001,0.9326732673267327,0.9229989595666057,0.17648890734161968,0.001004527002805844,58,0,PASS
breast_cancer,569,30,2,32,64,505,88,constant_003,constant,constant,0.003,0.9346534653465347,0.9256189494262416,0.15932955575185195,0.0009956650028470904,42,0,PASS
breast_cancer,569,30,2,32,64,505,88,invscaling_0003,invscaling,invscaling,0.0003,0.9128712871287129,0.9006687647521636,0.6385356810862994,0.0009481199958827347,30,0,PASS
breast_cancer,569,30,2,32,64,505,88,invscaling_001,invscaling,invscaling,0.001,0.9148514851485149,0.9027719943942223,0.4809073967771581,0.0010898010004893877,78,0,PASS
breast_cancer,569,30,2,32,64,505,88,invscaling_003,invscaling,invscaling,0.003,0.9148514851485149,0.9027719943942223,0.331200752692314,0.0010564959957264364,77,0,PASS
breast_cancer,569,30,2,32,64,505,88,adaptive_0003,adaptive,adaptive,0.0003,0.9227722772277228,0.9118164600319691,0.20916342215073552,0.001189008995424956,105,0,PASS
breast_cancer,569,30,2,32,64,505,88,adaptive_001,adaptive,adaptive,0.001,0.9326732673267327,0.9229989595666057,0.1758855558196294,0.0011510399999679066,83,0,PASS
breast_cancer,569,30,2,32,64,505,88,adaptive_003,adaptive,adaptive,0.003,0.9326732673267327,0.9232440454903084,0.15884859953336541,0.0010222100027021952,67,0,PASS
breast_cancer,569,30,2,32,64,505,121,constant_0003,constant,constant,0.0003,0.9346534653465347,0.9258506155755977,0.20434930300069107,0.0011399549985071644,87,0,PASS
breast_cancer,569,30,2,32,64,505,121,constant_001,constant,constant,0.001,0.9425742574257425,0.9350384357769882,0.16128082877646122,0.0009924459955072962,61,0,PASS
breast_cancer,569,30,2,32,64,505,121,constant_003,constant,constant,0.003,0.9465346534653465,0.9395185436544373,0.13847624015606372,0.0009864539970294572,46,0,PASS
breast_cancer,569,30,2,32,64,505,121,invscaling_0003,invscaling,invscaling,0.0003,0.9207920792079208,0.909982174688057,0.6381107850377531,0.0008842590032145381,31,0,PASS
breast_cancer,569,30,2,32,64,505,121,invscaling_001,invscaling,invscaling,0.001,0.9227722772277228,0.9123689093166154,0.4881978654323762,0.001095088999136351,75,0,PASS
